Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,beijingduck,"London, United Kingdom",Exhilarating hike,5,Friends,"Devil’s Staircase, from Horton Plains down to Bambarakanda waterfall (the country’s tallest), is one of the best hikes you can do in Sri Lanka’s glorious tea country.  We took an early train to Ohiya and walked up the quiet road from the station to the trailhead.  Devil’s Staircase initially shares its path with stage 11 of the Pekoe Trail (orange markers) but then turns right across a stream to continue its descent.  Bambarakanda waterfall becomes visible towards the end of the trail, where there are several small cafés.  It is then a further 5km to the main road at Kalupahana, where it is easy to catch a bus.","January 26, 2025"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Vlog with Kani,"Wattala, Sri Lanka",Our Devil staircase journey for the third time,5,Couples,I went through this road by foot up to Bambarakanda three times. We can see nice veiw up to Hambanthota ariea just like a graphical picture. Climet is soo soothing and make our minds lost inside this natural beauty. I have my best memories on this road keeps repating in my mind every time. I went through this road by foot up to Bambarakanda three times. We can see nice veiw up to Hambanthota ariea just like a graphical picture. Climet is soo soothing and make our minds lost inside this natural beauty. I have my best memories on this road keeps repating in my mind every time.,"June 23, 2024"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Udaya P Srilanka,"Colombo, Sri Lanka",Possibly the best expedition to see beauties Sri Lankan hill country nature,5,,Adventurous joyful travel that one can take with friends or family either on a suitable vehicle or on walk for over 20 kms if you cross to the other side,"April 7, 2023"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Chamod l,Sri Lanka,Really good and unforgettable experience! This is like  living in a little cold island! Get this experience! 💯🏔,4,Friends,"adventure hiking experience.when hiking along the mountain, it was actually attractive! 💯Seeing scenic beauty of soround mountains ,you can get amazing feeling waking along the  road along the mountain 🏔!in the morning at top of the mountain ,the soround area is absolutely attractive! This view is with beautiful cloud of fog and invasive sunlight!you can take 💯 fresh air!  Get this feeling 😍 🔴While you are riding the bike at the top of mountain,Be careful! Some places at the mountain, no signal connection! ⚠️Don't waste the environment!","January 12, 2022"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Lahiru Abeywickrama,"Horana, Sri Lanka",Weli wanguwa / Weli bend,5,Couples,Great place to do camping around Devil’s staircase road to Ohoya in Kalupahana. Bit there is a huge wind fall and we have to seek best place to cover from wind. But there is a grate view from there of mountain and sky in night.,"March 26, 2021"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Ushaan Abeywickrema,"Colombo, Sri Lanka",One of the Most beautiful Hikes in Sri lanka,5,Friends,"It’s was a lovely experience... Difficult but worth the effort... 10 hours, 22km , 27k steps , 4k calories.... I really enjoyed it. We took the most difficult route not the 4x4 route which is the most beautiful route... you need have a proper guide and hiking shoes and other stuff...","September 24, 2019"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Dhilip d,"Habarana, Sri Lanka",Place filled with adventure,5,,I took this trail from Ohiya Road to Kalupahana. For a moment i thought that i am lost. Hardly anyone there to get direction unless you carry a phone with GPS. I did this on my dual sports motorcycle. Also i am planning to do this trail on the same motorcycle from the other end. Kalupahana to Ohiya and from Ohiya to nuwara Eliya via Horton Plains. I am planning to camp at Devils Stair camping site. Anyone interested can join me in October. Also there are jeeps on both ends for weaker travelers. On the way you will see the highest waterfall of Sri Lanka (Bambarakanda Fall). The scenery is amazing. Some hikers to this trail by foot and some do cycle the whole trail on mountain bikes. It is worth for travelers looking for adventure.,"August 7, 2019"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,sherry_dissa,"Colombo, Sri Lanka",Devil's way but end is Heaven,5,Couples,Very beautiful mist way with adventure hikking expirience also always with you.you can get a great snaps always that steps.,"July 15, 2019"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,MaleeKush,"Colombo, Sri Lanka",Amazing experience,5,Couples,"Actually, we did not had any idea about this road, we just took this road since the google map shows this as the shortest way to go to Hortain plains from Bambarakanda. Our car was not a 4-WD, but we had to go since we took this road. wow the scenery is breathtaking. I know we took a risk but still we do not regret because that way was amazing. But, If you have a 4-WD vehicle nothing to scare you can go without any matter. Should take this route. Good experience.","June 3, 2019"
https://www.tripadvisor.com/Attraction_Review-g2562188-d4221733-Reviews-Devil_s_Staircase-Ohiya_Uva_Province.html,Devil_s_Staircase,4.9,34,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/3d/d9/nothing-but-mountains.jpg?w=700&h=400&s=1,Hammocks & Blue skies,"Colombo, Sri Lanka","Not as scary as it sounds, but amazing place!",5,Solo,"I booked a 4x4 and started off from the Bambarakanda side in the in the morning right after the sunrise. after the first few Km's i came across many amazing view points and was truly lost in Nature bliss. there were many other hikers and bikers and it was an amazing experience going through narrow roads, meeting local people who live in the mountains and not to forget the scenery you come across in every corner. it took us around 3-4 hours to cover the whole route up to Ohiya in the 4x4 and the ride wasn't easy at all. it was very bumpy throughout the ride but well worth it. you could even do this vise-versa starting from Ohiya railway station. you could spend one night at Bambarakanda guest house and start off from there early morning if going by foot.","March 25, 2019"
