Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,SEs,"London, United Kingdom",Birds,4,Friends,This is a popular location for bird watchers. There lots of migratory birds during the season including flamingos. Beaches also.,"June 22, 2022"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,CatherineGrove,"Berlin, Germany",historic,4,,A very historic place and is said to be the closest place to India. The place seems to be modernising too soon and could harm the flamingos that normally migrate here with seasonal changes.,"September 15, 2021"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,Imesh,"Colombo, Sri Lanka",Peaceful place,5,,It has very peaceful environment. Also this place does miracles. You can enjoy the nature there with a lot of space trees birds etc,"January 20, 2021"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,Albia-Newton,"Evanton, United Kingdom",Rapidly getting spoiled and developed,3,Couples,The tranquility of this place is being spoiled by major road development and the placement of up to eighty wind turbines.  The salt flats where flamingo migrate to are next to a set of road works and now the only way to see flamingo is to get up at 0500 before the traffic starts The beaches are mostly in use for fishing so are not nice or clean enough to relax and enjoy The area also has a major problem with drug trafficking and drug taking. We found a nice beach area only to be joined by a group of locals doing cocaine On the positive side we enjoyed a couple of walks beside the salterns and saw lots of painted storks and pelicans,"February 12, 2020"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,Dharini d,"Colombo, Sri Lanka",Lots of history,4,,"There is a lot of history and interesting places to visit, the Doric, where the world acclaimed fresh water pearls were found. Fort at Arippu nearby and a larger Fort at Mannar","January 15, 2020"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,The Travel Couple - Chathu & Ishanka,"Kalutara, Sri Lanka","Not a popular tourist spot, but there’s plenty to see",5,Friends,"You have many places to visit at Mannar island although many simply ignore this place due to the extreme hot weather and less facilities. But it’s a must visit at least once. Mannar is famous for flamingoes in the migratory season. You can see them beside the road connecting Mannar and main island. Some of the major attractions are Mannar fort, thaleimannar pier and light house, thaleimannar beach, adam’s bridge, Keeri beach. The Adam’s bridge is a must visit from all of this. Specially visit in evenings, the sunset view would be amazing. If you can get navy permission they’ll take you on a boat ride towards the first island of town he adams bridge. On the way to Mannar you can visit Doric bungalow, arippu fort, Madhu church and thanthrimale temple.","November 28, 2019"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,ManojDK,"Colombo, Sri Lanka","Mannar, a Place Like No Other in Sri Lanka!",5,,"It's like stepping back to the Eighties! No fast food, just one supermarket, no traffic lights and NO TRAFFIC, but you enter a land where donkeys roam freely, Baobob trees grow amidst the thorny shrub, desolate white sandy landscape stretches for miles. Near empty roads, lush Palmyra trees and birds, hundreds and hundreds of them everywhere.  If you go off the beaten track, there's a stretch of beach which is completely isolated in parts except for a tiny fishing village or two. The silence only punctuated by bird calls is therapeutic, to say the least. I am of couse referring to Mannar Island, rather than Mannar on mainland. The only tiny disappointment was the Mannar Fort but the huge Baobob tree, supposedly over 800years old and, 22.8 metres in circumference, made up for it. The drive to Talaimannar Pier is absolutely beautiful,  hardly a single vehicle passes by. As if all this is not enough, a Donkey Clinic!!, over 30 donkeys live there and one can feed and pet them. We're definitely going back for the birding season, which is from November to around March I believe.","August 17, 2019"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,Rukshan K,14 contributions,An interesting island offering new experiences and discovering more to explore...,4,,"beyond the dry arid landscape Mannar Island has more and more to offer. From observing the migratory flamingoes that escape the harsh winter to Kite surfing at Ayu, to an exploration of the old dutch fort Mannar is still raw and untouched and unspoiled by mass tourism.","August 9, 2019"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,Anton O Fernando,"Nuwara Eliya, Sri Lanka",Very historical place,5,,A good place and a admiring place with see more sea side view with more old port and near railway station too,"May 5, 2019"
https://www.tripadvisor.com/Attraction_Review-g2435125-d3510270-Reviews-Mannar_Island-Mannar_Northern_Province.html,Mannar Island,4.0,108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1f/9b/90/mannar-island-gold-sand.jpg?w=700&h=400&s=1,Dushyantha P,71 contributions,Evening visit,3,,"Went there as it was the only town in Sri Lanka that I had not visited. Not a great deal to see. However, there are some superb sea bathing spots close to Thallaimannar pier. Ask the Naval personnel on duty and they will guide you. The sea was the warmest it has ever been (in my memory) and the sun set is a photographers dream.","April 16, 2019"
