Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,R ~ thara,2 contributions,Beautiful - Udawalawe,5,Couples,"A very beautiful place. This month, a beautiful mountain range is visible from afar, which is full of water. This place makes you feel very relaxed in the evening.. If you also visit Udawalawe, do not miss this place....","November 13, 2025"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Mary Lou,"Stein am Rhein, Switzerland",Beautiful atmosphere up at the calm lake and wild water spectacle just below the dam lock! Very impressive contrast,5,Couples,Sunrise and sunsets are picturesque when crossing this dam. You can watch brave fishermen at the water lock,"December 7, 2023"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Sandalu K,"Galle, Sri Lanka",So blue,5,Friends,A place where the sky meets horizon. Endless blue waters and green trees add another level of beauty. The breeze coming from the reservoir adds calmness to my mind. In the morning cold mist take over makes it scenic.,"May 13, 2022"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Andrew S,"Sheffield, United Kingdom",Massive….,3,Couples,If you do the safari at udawalawe you will cross the dam and see the massive expanse of water and the run off spectacularly flowing over big boulders creating lots of white water,"April 26, 2022"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Sholendra,"Colombo, Sri Lanka",SCENIC DRIVE- UDAWALAWE RESERVOIR,5,,Awesome scenic view both sides of the dam.Could spot animals for water in the evening.Best place for some great photo shots.Highly suggested spectacular drive through in Udawalwe.,"February 17, 2020"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Gayan,"Colombo, Sri Lanka",udawalawa tank,5,,beauty full water tank surround by mountains. Beauty full view can see the eagles and  other fishing birds around that lake,"February 12, 2020"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Dwightcr,"Chapin, South Carolina",Expansive dam for Udawalawe National Park,3,,This dam is on the way to the entrance to the Udawalwa National Park.  It is impressively long with great views.  We even saw an elephant on an island near the dam!,"February 10, 2020"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Seevali D,"Colombo, Sri Lanka",Scenic Drive Overlooking an Expanse of Pure Water,4,,"Scenic Drive! I drove along the 4-kilometer-long Uda Walawe dam on 26th November 2019, stopping at interesting locations to take photographs.  A two-lane road runs over the embankment of the dam, built across Walawe Ganga (river).  The 268 million cubic metres of water impounded by the dam provide irrigation facilities to 23600 hectares at both left and south banks of Walawe Ganga.  Two hydro-electric power plants installed at the head of the left and right bank canals generate 6 MW of electricity. The view across the dam is scenic, extending over to the distant hills beyond. The dam incorporates five spill gates on the left end. At the time of my visit, one of these was partially open with water gushing out over its spillway.  Visitors are not permitted to go downstream to watch this phenomenon as it is not considered safe. In addition to the gated spillway, the two power plants and the right and left bank canal outlets, there is a natural spillway, 366 metres long, built at the leftmost end of the dam to protect it against an unusually heavy flood.  The power station near the left bank power plant serves to connect the power plants into the national grid.  on that clear day when we drove over the dam, we enjoyed its large expanse of waters and the scenery extending up to the hills beyond.  We saw some waterfalls too in the distance.","November 30, 2019"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,Dinesh Koggala,"Koggala, Sri Lanka",The Longest dam in srilanka,5,,this is the longest dam in srilanka. it is 4 km length and it was built in more than 40 years ago. sometimes wild elephants comes close to the dam to eat some fruites from thepeople.,"October 23, 2019"
https://www.tripadvisor.com/Attraction_Review-g674587-d10354672-Reviews-Udawalawe_Dam-Udawalawe_National_Park.html,Udawalawe Dam,4.2,37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/c0/6e/right-bank-power-plant.jpg?w=700&h=400&s=1,jitub77,"Singapore, Singapore",Nothing exceptional,3,,Its a good place to spend sometime on the way to Udawalawe but not worth considering as a separate activity/ sightseeing location. We stopped for a while simply because it was on our way and we had time to spare. It was pleasant but no different from the surrounding places.,"October 16, 2019"
